Conference,Year,Author Name,Publication
P,2014,"b""Alona Fyshe', Partha P. Talukdar', Brian Murphy', Tom M. Mitchell'""",1
P,2014,b'Amparo Elizabeth Cano Basavet Yulan Het Ruifeng Xu\xc2\xa7',1
P,2014,b'Anders Bj\xc2\xa8orkelund and Jonas Kuhn',1
P,2014,b'Andrew Salway',1
P,2014,b'Angeliki Lazaridou and Elia Bruni and Marco Baroni',1
P,2014,b'Ani Nenkova',1
P,2014,"b'Anjana Vakil, Max Paulus, Alexis Palmer, and Michaela Regneri'",1
P,2014,b'Ankur P. Parikh',1
P,2014,b'Annemarie Friedrich and Alexis Palmer',1
P,2014,b'Annie Louis',1
P,2014,b'Anthony Kroch and Mark Liberman and Beatrice Santorini',1
P,2014,b'Ariel Fuxman',1
P,2014,b'Arne K\xc2\xa8ohn and Wolfgang Menzel',1
P,2014,b'Asher Stern',1
P,2014,b'Austin F. Frank',1
P,2014,"b'Avneesh Saluja\xe2\x87\xa4 Hany Hassan, Kristina Toutanova, Chris Quirk'",1
P,2014,b'Ayman Alhelbawy and Robert Gaizauskas 75',1
P,2014,"b""Ayman Alhelbawy',2 and Robert Gaizauskas'""",1
P,2014,"b'Barbara Plank, Dirk Hovy and Anders S\xc3\xb8gaard'",1
P,2014,b'Beata Beigman Klebanov Nitin Madnani Jill Burstein Swapna Somasundaran',1
P,2014,b'Beata Beigman Klebanov*',1
P,2014,b'Ben Hachey Joel Nothman Will Radford',1
P,2014,b'Benjamin Van Durme',1
P,2014,"b'Bernardo Magnini\xe2\x88\x97, Roberto Zanoli\xe2\x88\x97, Ido Dagan\xe2\x97\xa6, Kathrin Eichler\xe2\x80\xa0, G\xc2\xa8unter Neumann\xe2\x80\xa0,\nTae-Gil Noh\xe2\x80\xa1, Sebastian Pado\xe2\x80\xa1, Asher Stern\xe2\x97\xa6, Omer Levy\xe2\x97\xa6'",1
P,2014,b'Bikash Gyawali Claire Gardent',1
P,2014,b'Bill McDowell',1
P,2014,b'Bing Xiang *',1
P,2014,b'Binyamin Rosenfeld',1
P,2014,"b'Binyang Li1,2, Lanjun Zhou2,3, Zhongyu Wei2,3, Kam-fai Wong2,3,4,\nRuifeng Xu5, Yunqing Xia6'",1
P,2014,b'Bishan Yang',1
P,2014,"b'Bishan Yang, Muyun Yang, Yi Yang, Roman Yangarber, Tae Yano, Limin Yao, Alexander Yates,\nMark Yatskar*, Xing Yi, Anssi Yli-Jyr\xc3\xa4, Bei Yu, Hong Yu, Nicholas Yuan, Fran\xc3\xa7ois Yvon\nDavid Zajic, Rabih Zbib, Xiaodong Zeng, Richard Zens, Torsten Zesch, Luke Zettlemoyer, Deniz\nZeyrek, Ke Zhai, Congle Zhang, Dongdong Zhang, Hao Zhang, Jiajun Zhang, Joy Ying Zhang,\nLei Zhang, Qi Zhang, Yue Zhang*, Min Zhang, Yu Zhang, Jian Zhang, Min Zhang, Liu Zhanyi,\nJun Zhao, Kai Zhao, Tiejun Zhao, Yanyan Zhao, Guangyou Zhou, Ming Zhou*, Tom Chao Zhou,\nQiang Zhou, Jun Zhu, Jingbo Zhu, Chengqing Zong, Ingrid Zukerman, Geoffrey Zweig, Pierre'",1
P,2014,b'Bob Coyne* Julia Hirschberg* Owen Rambow\xe2\x80\xa0',1
P,2014,"b'Boliang Zhang1, Hongzhao Huang1, Xiaoman Pan1, Heng Ji1, Kevin Knight2\nZhen Wen3, Yizhou Sun4, Jiawei Han5, Bulent Yener1'",1
P,2014,b'Bowei Zou Qiaoming Zhu Guodong Zhou*',1
P,2014,b'Brian Roark and Richard Sproat',1
P,2014,"b'Byron C. Wallace, Do Kook Choe, Laura Kertz and Eugene Charniak'",1
P,2014,b'Carina Silberer and Mirella Lapata',1
P,2014,"b'Chandler May,\xe2\x80\xa0 Alex Clemmer\xe2\x80\xa1 and Benjamin Van Durme\xe2\x80\xa0\xe2\x80\xa0Human Language Technology Center of Excellence'",1
P,2014,b'Chang Wang',1
P,2014,"b'Changsong Liu, Lanbo She, Rui Fang and Joyce Y. Chai 13'",1
P,2014,"b'Changsong Liu, Lanbo She, Rui Fang, Joyce Y. Chai'",1
P,2014,b'Charles Jochim\xe2\x88\x97 Hinrich Sch\xc2\xa8utze',1
P,2014,"b'Charley Beller, Rebecca Knowles, Craig Harman\nShane Bergsma\xe2\x80\xa0, Margaret Mitchell$, Benjamin Van Durme'",1
P,2014,b'Chen Li and Yang Liu',1
P,2014,"b'Chen Lin, Timothy Miller, Alvin Kho, Steven Bethard, Dmitriy Dligach, Sameer Pradhan and\nGuergana Savova 81'",1
P,2014,"b'Chen Lin1, Timothy Miller1, Alvin Kho1, Steven Bethard2,\nDmitriy Dligach1, Sameer Pradhan1 and Guergana Savova1,'",1
P,2014,b'Chenhao Tan',1
P,2014,b'Chenhao Tan Lillian Lee Bo Pang',1
P,2014,b'Chikara Hashimoto\xe2\x88\x97 Kentaro Torisawa\xe2\x80\xa0 Julien Kloetzer\xe2\x80\xa1 Motoki Sano\xc2\xa7\nIstv\xc2\xb4an Varga\xc2\xb6 Jong-Hoon Ohll Yutaka Kidawara\xe2\x88\x97\xe2\x88\x97',1
P,2014,b'Christopher D. Manning Mihai Surdeanu John Bauer\nLinguistics & Computer Science SISTA Dept of Computer Science',1
P,2014,b'Chun-Kai Wu',1
P,2014,"b'Claire Bonial, Martha Palmer'",1
P,2014,b'Claire Cardie',2
P,2014,b'Clayton Greenberg',1
P,2014,b'Cl\xc2\xb4ementine Adam',1
P,2014,"b'Colby Horn, Cathryn Manduca and David Kauchak'",1
P,2014,b'Corinna Cortes',2
P,2014,"b'Courtney Napoles, Johns Hopkins University (USA)\nPatrick Pantel, Microsoft Research (USA)'",1
P,2014,b'C\xc2\xa8acilia Zirn',1
P,2014,b'C\xc2\xb4ecile Fabre',1
P,2014,b'Daisuke Kawahara\xe2\x80\xa0 Daniel W. Peterson$ Martha Palmer$',1
P,2014,b'Dan Roth Heng Ji',1
P,2014,b'Dani Yogatama',1
P,2014,b'Daniel Beck',1
P,2014,b'Daniel Duma Ewan Klein',1
P,2014,"b'Daniel Marcu, ISI/USC'",1
P,2014,b'Daniel Preot\xc2\xb8iuc-Pietro and Neil Lawrence',1
P,2014,b'Daniele Pighin Marco Cornolti\xe2\x88\x97 Enrique Alfonseca Katja Filippova',1
P,2014,"b'Daniele Vannella, David Jurgens, Daniele Scarfini, Domenico Toscani and Roberto Navigli'",1
P,2014,"b'Daniele Vannella, Tiziano Flati and Roberto Navigli'",1
P,2014,b'Danushka Bollegala',1
P,2014,b'David Bamman',1
P,2014,b'David Bamman Chris Dyer Noah A. Smith',1
P,2014,b'David Chiang',1
P,2014,b'David Hall Greg Durrett Dan Klein',1
P,2014,b'David Hall Taylor Berg-Kirkpatrick John Canny Dan Klein',1
P,2014,b'David Weir',1
P,2014,"b'David Yarowsky, Johns Hopkins University\nWorkshop Chairs'",1
P,2014,b'Deepak P Karthik Visweswariah',1
P,2014,b'Demonstrations Chairs',1
P,2014,b'Denis Paperno and Nghia The Pham and Marco Baroni',1
P,2014,b'Desmond Elliott and Frank Keller',1
P,2014,b'Deyi Xiong and Min Zhang\xe2\x88\x97',1
P,2014,b'Deyu Zhou\xe2\x80\xa0\xe2\x80\xa1 Liangyu Chen\xe2\x80\xa0 Yulan He\xc2\xa7',1
P,2014,"b'Dimitra Gkatzia, Helen Hastie, and Oliver Lemon'",1
P,2014,b'Dimitri Kartsaklis',1
P,2014,b'Dirk Hovy',1
P,2014,"b'Dirk Hovy, Barbara Plank, and Anders S\xc3\xb8gaard'",1
P,2014,b'Dmitry Ilvovsky',1
P,2014,b'Douwe Gelling Trevor Cohn',1
P,2014,"b'Douwe Kiela*, Felix Hill*, Anna Korhonen and Stephen Clark'",1
P,2014,"b'Duyu Tang\xe2\x80\xa0, Furu Wei$ , Nan Yangb, Ming Zhou$, Ting Liu\xe2\x80\xa0, Bing Qin\xe2\x80\xa0\xe2\x80\xa0Research Center for Social Computing and Information Retrieval'",1
P,2014,"b'Elena Cabrio, Chris Callison-Burch, Marie Candito, Cornelia Caragea, Sandra Carberry, Jesus'",1
P,2014,b'Emmanuel Morin and Amir Hazem',1
P,2014,b'Eric Charton',1
P,2014,b'Eric P. Xing',1
P,2014,b'Faculty Advisors for the Student Research Workshop',1
P,2014,b'Faculty Advisors:',1
P,2014,"b'Fei Huang \xe2\x88\x97\nFacebook Inc.\nMenlo Park, CA'",1
P,2014,b'Fei Xia',1
P,2014,"b'Feifei Zhai, Jiajun Zhang, Yu Zhou and Chengqing Zong'",1
P,2014,b'Felix Hill Anna Korhonen',1
P,2014,b'Florent Perek',1
P,2014,b'Florian Metze Koichi Shinoda',1
P,2014,b'Frances Yung',1
P,2014,b'Francisco Guzm\xc2\xb4an Shafiq Joty Lluis M`arquez and Preslav Nakov',1
P,2014,b'Gabriel Doyle Klinton Bicknell Roger Levy',1
P,2014,b'Gagan Bansal Mausam',1
P,2014,b'Garrett Nicolai and Grzegorz Kondrak',1
P,2014,b'Georgiana Dinu and Marco Baroni',1
P,2014,b'Gintare Grigonyte and Timothy Baldwin 93',1
P,2014,b'Gintar\xcb\x99e Grigonyt\xcb\x99e\xe2\x99\xa0 Timothy Baldwin\xe2\x99\xa5',1
P,2014,b'Graeme Hirst',1
P,2014,b'Graham Neubig and Kevin Duh 143',1
P,2014,"b'Graham Neubig, Kevin Duh'",1
P,2014,b'Grzegorz Chrupa\xc5\x82a',1
P,2014,"b'Hailong Cao, Lin Chen, Wenliang Chen, Bin Chen, Emmanuele Chersoni, Md Faisal Mahbub\nChowdhury, Elisabet Comelles Pujadas\nPradipto Das, Li Dong\nNico Erbs\nJeff Flanigan\nDimitrios Galanis, Wei Gao, Diman Ghazi, Roger Granada, Yufan Guo\nMasato Hagiwara, Amir Hossein Razavi, Dirk Hovy, Yanzhou Huang\nSavvas Karagiannidis, Catherine Kobus, Lingpeng Kong, Florian Kunneman\nPatrick Lange, Zhenghua Li, Dingcheng Li, Chen Li, Wang Ling, Daniel Liu, Nikhil Londhe\nZongyang Ma, Ji Ma, Meladel Mistica, Johanna Monti, Masud Moshtaghi\nAida Nematzadeh, Susanne Neumann\nIoannis Pavlopoulos, Daniel Peterson\nSteffen Remus, Martin Riedl, Eugen Ruppert'",1
P,2014,b'Hao Li* Wei Liu\xe2\x80\xa0 Heng Ji*',1
P,2014,b'Hao Zhang Ryan McDonald',1
P,2014,b'Heng Ji',1
P,2014,"b""Hongzhao Huang1, Yunbo Cao', Xiaojiang Huang', Heng Ji1, Chin-Yew Lin'""",1
P,2014,b'Hui Zhang',1
P,2014,b'Hui Zhang\xe2\x88\x97 John DeNero',1
P,2014,b'Huichao Xue',1
P,2014,b'Huichao Xue and Rebecca Hwa',1
P,2014,b'Ido Dagan',1
P,2014,b'Igor Labutov Hod Lipson',1
P,2014,b'Isaac Persing and Vincent Ng',1
P,2014,b'Islam Beltagy\xc2\xa7 Katrin Erk\xe2\x80\xa0 Raymond Mooney\xc2\xa7',1
P,2014,"b'Jacob Devlin, Rabih Zbib, Zhongqiang Huang,\nThomas Lamar, Richard Schwartz, and John Makhoul'",1
P,2014,b'Jacob Eisenstein',2
P,2014,b'Jacopo Staiano Marco Guerini',1
P,2014,b'Jana Strakov\xc2\xb4a and Milan Straka and Jan Haji\xcb\x87c',1
P,2014,b'Janara Christensen Stephen Soderland',1
P,2014,b'Jason D. Williams',1
P,2014,"b""Jason Mann4* David Zhang\xe2\x99\xa6* Lu Yang\xc2\xb0* Dipanjan Das' Slav Petrov'""",1
P,2014,b'Jayant Krishnamurthy',1
P,2014,b'Jean Mark Gawron',1
P,2014,b'Jeffrey Flanigan Sam Thomson Jaime Carbonell Chris Dyer Noah A. Smith',1
P,2014,b'Jenny Finkel Steven J. Bethard David McClosky',1
P,2014,"b'Jey Han Lau,\xe2\x99\xa0 Paul Cook,\xc2\xb0 Diana McCarthy,\xe2\x99\xa6 Spandana Gella,\xc2\xb0 and Timothy Baldwin\xc2\xb0'",1
P,2014,"b'Ji Ma\xe2\x80\xa0, Yue Zhang$ and Jingbo Zhu\xe2\x80\xa0\xe2\x80\xa0Northeastern University, China'",1
P,2014,"b'Ji Ma\xe2\x80\xa0, Yue Zhang\xe2\x80\xa1 and Jingbo Zhu\xe2\x80\xa0*'",1
P,2014,"b'Jiajun Zhang1, Shujie Liu2, Mu Li2, Ming Zhou2 and Chengqing Zong1'",1
P,2014,b'Jianfeng Gao Xiaodong He Wen-tau Yih Li Deng',1
P,2014,"b'Jingsheng Cai\xe2\x80\xa0* Masao Utiyama$ Eiichiro Sumita$ Yujie Zhang\xe2\x80\xa0\xe2\x80\xa0School of Computer and Information Technology, Beijing Jiaotong University'",1
P,2014,"b""Jiwei Li', Myle Ott', Claire Cardie', Eduard Hovy'""",1
P,2014,"b'Jiwei Li1, Alan Ritter2, Eduard Hovy1'",1
P,2014,b'Joel Tetreault',1
P,2014,"b'Johannes Daxenbergert, Oliver Ferschkett, Iryna Gurevychtt and Torsten Zesch5t'",1
P,2014,b'Johannes Daxenberger\xe2\x80\xa0 and Iryna Gurevych\xe2\x80\xa0\xe2\x80\xa1',1
P,2014,b'John Carroll',1
P,2014,"b'John Richardson\xe2\x80\xa0 Fabien Cromi\xc3\xa8res\xe2\x80\xa1 Toshiaki Nakazawa\xe2\x80\xa1 Sadao Kurohashi\xe2\x80\xa0\xe2\x80\xa0Graduate School of Informatics, Kyoto University, Kyoto 606-8501'",1
P,2014,b'Jonathan Berant Percy Liang',1
P,2014,b'Jonathan Dunn',1
P,2014,b'Jonathan Wintrode and Sanjeev Khudanpur',1
P,2014,b'Jordan Boyd-Graber',1
P,2014,b'Joshua K. Hartshorne',1
P,2014,b'Julie Tibshirani and Christopher D. Manning',1
P,2014,b'Jun Seok Kang Song Feng Leman Akoglu Yejin Choi',1
P,2014,"b'Jun-Ping Ng1,2, Yan Chen3, Min-Yen Kan2,4, Zhoujun Li3'",1
P,2014,"b'June 22-27, 2014\nBaltimore, Maryland, USA'",1
P,2014,"b'June 23-24, 2014\nBaltimore, Maryland, USA'",1
P,2014,b'Junhui Li\xe2\x80\xa0 Yuval Marton\xe2\x80\xa1 Philip Resnik\xe2\x80\xa0 Hal Daum\xc2\xb4e III\xe2\x80\xa0',1
P,2014,"b'Junwei Bao\xe2\x80\xa0 , Nan Duan$ , Ming Zhou$ , Tiejun Zhao\xe2\x80\xa0\xe2\x80\xa0Harbin Institute of Technology'",1
P,2014,b'Junyi Jessy Li Marine Carpuat',1
P,2014,"b'Justin Martineau1, Lu Chen2\xe2\x88\x97, Doreen Cheng3, and Amit Sheth4'",1
P,2014,b'Kai Zhao\xe2\x80\xa0 Liang Huang\xe2\x80\xa0 Haitao Mi\xe2\x80\xa1 Abe Ittycheriah\xe2\x80\xa1',1
P,2014,b'Kairit Sirts',1
P,2014,"b'Kallirroi Georgila, Claire Nelson, David Traum'",1
P,2014,"b'Kang Liu, Liheng Xu and Jun Zhao'",1
P,2014,b'Kapil Thadani',1
P,2014,b'Karen Mazidi',1
P,2014,b'Karl Moritz Hermann and Phil Blunsom',1
P,2014,b'Karl Moritz Hermann$* Dipanjan Das\xe2\x80\xa0 Jason Weston\xe2\x80\xa0 Kuzman Ganchev\xe2\x80\xa0',1
P,2014,b'Kazi Saidul Hasan and Vincent Ng',1
P,2014,b'Ke Zhai\xe2\x88\x97',1
P,2014,b'Ken Litkowski',1
P,2014,b'Kenneth Heafield Michael Kayser Christopher D. Manning',1
P,2014,"b'Kenneth Heafield, Michael Kayser and Christopher D. Manning 130'",1
P,2014,"b'Kenton Lee\xe2\x80\xa0, Yoav Artzi\xe2\x80\xa0, Jesse Dodge\xe2\x80\xa1\xe2\x88\x97, and Luke Zettlemoyer\xe2\x80\xa0'",1
P,2014,"b'Kepa Bengoetxea\xe2\x80\xa0, Eneko Agirre\xe2\x80\xa0, Joakim Nivre\xe2\x80\xa1,\nYue Zhang*, Koldo Gojenola\xe2\x80\xa0'",1
P,2014,"b'Khang Nhut Lam, Feras Al Tarouti and Jugal Kalita'",1
P,2014,"b'Kristina Toutanova, Microsoft Research\nHua Wu, Baidu'",1
P,2014,"b'Kristina Toutanova, Microsoft Research\nHua Wu, Baidu\nArea Chairs'",1
P,2014,b'Le Liu Yu Hong* Hao Liu Xing Wang Jianmin Yao',1
P,2014,b'Le Sun and Xianpei Han',1
P,2014,b'Le Sun and Xianpei Han 61',1
P,2014,"b'Lei Cui1, Dongdong Zhang2, Shujie Liu2, Qiming Chen3, Mu Li2, Ming Zhou2, and Muyun Yang1'",1
P,2014,"b'Li Dong, Furu Wei, Chuanqi Tan, Duyu Tang, Ming Zhou and Ke Xu 49'",1
P,2014,"b'Li Dong\xe2\x80\xa0* Furu Wei$ Chuanqi Tan\xe2\x80\xa0* Duyu TangT* Ming Zhou$ Ke Xu\xe2\x80\xa0\xe2\x80\xa0Beihang University, Beijing, China'",1
P,2014,b'Liang Huang Kai Zhao Lemao Liu',1
P,2014,"b'Liang Huang, Kai Zhao and Lemao Liu'",1
P,2014,"b'Liheng Xu, Kang Liu, Siwei Lai and Jun Zhao'",1
P,2014,b'Lillian Lee',1
P,2014,"b'Lin Gui1,2, Ruifeng Xu1*, Qin Lu2, Jun Xu1, Jian Xu2, Bin Liu1, Xiaolong Wang1'",1
P,2014,"b'Liwei Chen1, Yansong Feng\xe2\x88\x971, Songfang Huang2, Yong Qin2 and Dongyan Zhao1'",1
P,2014,"b'Lo, Chi-kiu Beloucif, Meriem Saers, Markus Wu, Dekai'",1
P,2014,b'Longhua Qian Haotian Hui Ya\xe2\x80\x99nan Hu Guodong Zhou* Qiaoming Zhu',1
P,2014,b'Lu Wang',1
P,2014,b'Ludovic Jean-Louis',1
P,2014,b'Maarten van Gompel & Antal van den Bosch',1
P,2014,"b""Mahsa Yarmohammadi\xe2\x80\xa0, Aaron Dunlop\xe2\x80\xa0 and Brian Roark'""",1
P,2014,b'Malte Nuhn and Hermann Ney',1
P,2014,b'Manaal Faruqui and Chris Dyer',1
P,2014,b'Manjuan Duan and Michael White',1
P,2014,b'Marco Baroni and Georgiana Dinu and Germ\xc2\xb4an Kruszewski',1
P,2014,b'Marco Turchi(1) Antonios Anastasopoulos(3)\nJos\xc2\xb4e G. C. de Souza(1 2) Matteo Negri(1)',1
P,2014,b'Maria Pershina + Bonan Min\xcb\x86 \xe2\x88\x97 Wei Xu # Ralph Grishman +',1
P,2014,b'Marie Candito',1
P,2014,"b'Mark Dredze, Johns Hopkins University\nJiang Guo, Harbin Institute of Technology'",1
P,2014,"b'Mark Johnson, Anne Christophe, Emmanuel Dupoux and Katherine Demuth 282'",1
P,2014,b'Markus G\xc2\xa8artner Anders Bj\xc2\xa8orkelund Gregor Thiele Wolfgang Seeker Jonas Kuhn',1
P,2014,b'Marta Recasens Eduard Hovy',1
P,2014,b'Marten van Schijndel Micha Elsner',1
P,2014,b'Marti A. Hearst',1
P,2014,b'Mathias Verbeke\xe2\x99\xa6 Paolo Frasconi\xe2\x99\xa0 Kurt De Grave\xe2\x99\xa6 Fabrizio Costa\xe2\x99\xa3 Luc De Raedt\xe2\x99\xa6',1
P,2014,"b'Matt Post, Johns Hopkins University'",1
P,2014,b'Matthew R. Gormley Jason Eisner',1
P,2014,"b""Matthew R. Gormley' Margaret Mitchell' Benjamin Van Durme' Mark Dredze'""",1
P,2014,b'Mehrnoosh Sadrzadeh',1
P,2014,b'Mehryar Mohri',1
P,2014,b'Mei Tu Yu Zhou Chengqing Zong',1
P,2014,"b'Meishan Zhang\xe2\x80\xa0, Yue Zhang$ , Wanxiang Che\xe2\x80\xa0, Ting Liu\xe2\x80\xa0\xef\xbf\xbd'",1
P,2014,b'Mengqiu Wang Rob Voigt Christopher D. Manning',1
P,2014,"b'Miao Fan\xe2\x80\xa0,\xe2\x80\xa1,\xe2\x88\x97, Deli Zhao\xe2\x80\xa1, Qiang Zhou\xe2\x80\xa0, Zhiyuan Liu*,\xe2\x80\xa1, Thomas Fang Zheng\xe2\x80\xa0, Edward Y. Chang\xe2\x80\xa1\xe2\x80\xa0 CSLT, Division of Technical Innovation and Development,'",1
P,2014,b'Micha Elsner',1
P,2014,b'Michael Auli',1
P,2014,b'Michael Auli and Jianfeng Gao 136',1
P,2014,b'Michael Collins',2
P,2014,b'Michael Elhadad',1
P,2014,b'Michael Gamon',1
P,2014,b'Michael Heilman Aoife Cahill Nitin Madnani Melissa Lopez Matthew Mulholland',1
P,2014,b'Michael Roth Sabine Schulte im Walde',1
P,2014,b'Michael T. Mordowanec Nathan Schneider Chris Dyer Noah A. Smith',1
P,2014,b'Michel Gagnon',1
P,2014,b'Miikka Silfverberga Teemu Ruokolainenb Krister Lind\xc3\xa9na Mikko Kurimob',1
P,2014,b'Mikhail Kozhevnikov Ivan Titov',1
P,2014,b'Miles Osborne\xe2\x88\x97 Ashwin Lall Benjamin Van Durme',1
P,2014,b'Miles Osborne\xe2\x88\x97 Sean Moran Richard McCreadie',1
P,2014,"b'Min Yang\xe2\x80\xa1 Baolin Peng\xc2\xa7 Zheng Chen\xc2\xa7 Dingju Zhu*\xe2\x80\xa0,\xc2\xb6 Kam-Pui Chow\xe2\x80\xa1'",1
P,2014,b'Ming-Wei Chang Taylor Cassidy',1
P,2014,"b'Minh Luan Nguyen\xe2\x80\xa0\xe2\x88\x97, Ivor W. Tsang$, Kian Ming A. Chai\xc2\xa7, and Hai Leong Chieu\xc2\xa7'",1
P,2014,"b'Minlie Huang, Borui Ye*, Yichen Wang, Haiqiang Chen**, Junjun Cheng**, Xiaoyan Zhu'",1
P,2014,"b'Mo Shen\xe2\x80\xa0, Hongxiao Liu$, Daisuke Kawahara\xe2\x80\xa0, and Sadao Kurohashi\xe2\x80\xa0\xe2\x80\xa0Graduate School of Informatics, Kyoto University, Japan'",1
P,2014,b'Mo Yu \xe2\x88\x97 Mark Dredze',1
P,2014,"b'Mohammad Kazemi, Rahman Lavaee, Iftekhar Naim and Daniel Gildea'",1
P,2014,"b'Mohammad Sadegh Rasooli, Thomas Lippincott, Nizar Habash and Owen Rambow'",1
P,2014,b'Mohammad Salameh\xe2\x80\xa0 Colin Cherry\xe2\x80\xa1 Grzegorz Kondrak\xe2\x80\xa0',1
P,2014,b'Mohammad Taher Pilehvar and Roberto Navigli',1
P,2014,b'Mohit Bansal David Burkett Gerard de Melo Dan Klein',1
P,2014,b'Mohit Bansal Kevin Gimpel Karen Livescu',1
P,2014,"b""Mohit Iyyer', Peter Enns2, Jordan Boyd-Graber3,4, Philip Resnik2,4""",1
P,2014,b'Morgan Ulinski* Anusha Balakrishnan* Daniel Bauer*',1
P,2014,b'Munindar P. Singh',1
P,2014,b'Nal Kalchbrenner',1
P,2014,b'Nal Kalchbrenner Edward Grefenstette Phil Blunsom',1
P,2014,b'Nanyun Peng Yiming Wang Mark Dredze',1
P,2014,"b'Nate Kushman, Luke Zettlemoyer, Regina Barzilay and Yoav Artzi'",1
P,2014,"b'Nate Kushmant, Yoav Artzit, Luke Zettlemoyert, and Regina Barzilayt'",1
P,2014,b'Nathan McKinley',1
P,2014,b'Nathanael Chambers',1
P,2014,b'Ndapandula Nakashole',1
P,2014,b'Neil Ireson Craig Macdonald Iadh Ounis Yulan He',1
P,2014,b'Nianwen Xue',1
P,2014,b'Nicholas Andrews and Jason Eisner and Mark Dredze',1
P,2014,"b'Nicolai Erbs\xe2\x80\xa0, Pedro Bispo Santos\xe2\x80\xa0, Iryna Gurevych\xe2\x80\xa0$ and Torsten Zesch5$'",1
P,2014,b'Nikolaos Aletras and Mark Stevenson',1
P,2014,b'Noah A. Smith',2
P,2014,"b'Noura Farra, Nadi Tomeh\xe2\x80\xa0, Alla Rozovskaya, Nizar Habash'",1
P,2014,"b'Olcay Taner Y\xc4\xb1ld\xc4\xb1z\xe2\x80\xa0, Ercan Solak\xe2\x80\xa0, Onur G\xc2\xa8org\xc2\xa8un\xe2\x80\xa0,\xe2\x80\xa0\xe2\x80\xa0 and Razieh Ehsani\xe2\x80\xa0\xe2\x80\xa0 Is\xc2\xb8\xc4\xb1k University, Istanbul, Turkey\n\xe2\x80\xa0\xe2\x80\xa0 Alcatel Lucent Teletas\xc2\xb8 Telekom\xc2\xa8unikasyon A.S\xc2\xb8., Istanbul, Turkey'",1
P,2014,b'Omer Levy\xe2\x88\x97 and Yoav Goldberg',1
P,2014,b'Omri Abend Shay B. Cohen Mark Steedman',1
P,2014,b'Owen Rambow',1
P,2014,b'Panupong Pasupat Percy Liang',1
P,2014,b'Paramita Mirza',1
P,2014,b'Paris Diderot Univ',1
P,2014,b'Patrick Pantel',1
P,2014,b'Peter Clark',1
P,2014,b'Peter Jansen and Mihai Surdeanu',1
P,2014,"b'Phil Blunsom, Edward Grefenstette Georgiana Dinu'",1
P,2014,"b'Philipp Koehn**, Chara Tsoukala* and Herve Saint-Amand*'",1
P,2014,b'Philippe Muller',1
P,2014,"b'Preethi Raghavan*, Eric Fosler-Lussier*, No\xc2\xb4emie Elhadad\xe2\x80\xa0 and Albert M. Lai*'",1
P,2014,b'Program Committee:',2
P,2014,b'Publications Chairs',1
P,2014,b'Publicity Chair',1
P,2014,b'Purya Aliabadi',1
P,2014,b'Qi Li Heng Ji',1
P,2014,b'Ralph Grishman',1
P,2014,b'Ran Tian Yusuke Miyao Takuya Matsuzaki',1
P,2014,b'Raphael Cohen',1
P,2014,"b'Rene Pickhardt, Thomas Gottron, Martin K\xc2\xa8orner, Steffen Staab'",1
P,2014,b'Richard Tzong-Han Tsai\xe2\x88\x97',1
P,2014,b'Rivka Levitan David Elson',1
P,2014,b'Roee Aharoni Moshe Koppel Yoav Goldberg',1
P,2014,b'Rohan Ramanath Fei Liu Norman Sadeh Noah A. Smith',1
P,2014,b'Ronen Feldman',1
P,2014,"b'Rui Yan, Mingkun Gao, Ellie Pavlick, and Chris Callison-Burch'",1
P,2014,"b'Ruiji Fu\xe2\x80\xa0, Jiang Guo\xe2\x80\xa0, Bing Qin\xe2\x80\xa0, Wanxiang Che\xe2\x80\xa0, Haifeng Wang$, Ting Liu\xe2\x80\xa0*'",1
P,2014,b'Ryan Cotterell and Nanyun Peng and Jason Eisner',1
P,2014,b'Ryo Nagata1* Mikko Vilenius2 Edward Whittaker3',1
P,2014,b'Sam Anzaroot Alexandre Passos David Belanger Andrew McCallum',1
P,2014,"b""Sameer Pradhan', Xiaoqiang Luo2, Marta Recasens3,\nEduard Hovy4, Vincent Ng5 and Michael Strube6""",1
P,2014,"b'Sameer Pradhan, Xiaoqiang Luo, Marta Recasens, Eduard Hovy, Vincent Ng and Michael Strube'",1
P,2014,b'Samia Touileb',1
P,2014,b'Sandeep Soni Tanushree Mitra Eric Gilbert Jacob Eisenstein',1
P,2014,b'Sascha Rothe and Hinrich Sch\xc2\xa8utze',1
P,2014,"b'ScoreMax(SM), ScoreSum(SS), and ScoreSq-Sum(SQ)'",1
P,2014,"b'Sebastian Drude1, Tom Heskes2'",1
P,2014,"b'Seid Muhie Yimam1 Richard Eckart de Castilho2 Iryna Gurevych2,3 Chris Biemann1'",1
P,2014,"b'Seokhwan Kim, Rafael E. Banchs, Haizhou Li'",1
P,2014,b'Sergey Gubanov Irina Galinskaya Alexey Baytin',1
P,2014,b'Seth Kulick Anthony Kroch and Beatrice Santorini\nLinguistic Data Consortium Dept. of Linguistics',1
P,2014,b'Seth Kulick and Ann Bies and Justin Mott',1
P,2014,b'Sharon Goldwater',1
P,2014,b'Shashank Srivastava Eduard Hovy',1
P,2014,b'Shashi Narayan Claire Gardent',1
P,2014,b'Shay B. Cohen',2
P,2014,b'Shigehiko Schamoni and Felix Hieber and Artem Sokolov and Stefan Riezler',1
P,2014,"b'Shixiang Lu, Zhenbiao Chen, Bo Xu'",1
